,# YTID,start_seconds,end_seconds,positive_labels,laughter,not_laughter
830537,IA3-sBOX2A4,200.0,210.0,"/m/04_sv,/m/07yv9,/m/09x0r",False,True
210606,2_18oWkVq08,10.0,20.0,"/m/04rlf,/m/09x0r",False,True
479146,8KwAM4qhzMA,190.0,200.0,/m/09x0r,False,True
2018636,z1NCQ9Z6HmU,30.0,40.0,/m/09x0r,False,True
558844,AKn28lCvhGc,120.0,130.0,"/m/04rlf,/m/09x0r",False,True
111605,0pBHz22tcpo,30.0,40.0,"/m/02qldy,/m/05zppz,/m/09x0r",False,True
547996,A5CAPqmu1jk,30.0,40.0,/m/09x0r,False,True
922287,L5GYjKXyprI,90.0,100.0,"/m/01y3hg,/m/07pp_mv,/m/09x0r",False,True
1804317,q9e40FLzf3o,30.0,40.0,/m/09x0r,False,True
2020457,z69a_9q6UmA,30.0,40.0,/m/09x0r,False,True
1826,-0s2sUtAMEo,30.0,40.0,/m/09x0r,False,True
494770,8j9ji9TEvac,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
55500,-t5Xlch0qfE,30.0,40.0,"/m/09t49,/m/09x0r",False,True
991712,NLB0UGxZ70w,130.0,140.0,"/m/026t6,/m/02hnl,/m/04rlf,/m/04szw,/m/09x0r,/t/dd00125",False,True
1177586,TZvkAKdCJ2o,30.0,40.0,/m/09x0r,False,True
829055,I6uqucot7Mg,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
709046,ERFjZ3uNI0A,30.0,40.0,"/m/05zppz,/m/09x0r",False,True
1112446,RLs5ZenmRSM,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
253508,3M_Enpbz63E,10.0,20.0,"/m/04rlf,/m/07xzm,/m/09x0r",False,True
83029,0LBa8K1l2EE,30.0,40.0,/m/09x0r,False,True
1156751,Sqn_k8-XRXE,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
908202,Kd4v0BBF2Yw,30.0,40.0,/m/09x0r,False,True
721037,En88COAwJRA,580.0,590.0,/m/09x0r,False,True
97724,0_z0mtJrQUE,30.0,40.0,/m/09x0r,False,True
1001341,Ndxn72LEYoU,30.0,40.0,/m/09x0r,False,True
327611,4pm2_6F4mSE,150.0,160.0,"/m/015p6,/m/09ddx,/m/09x0r,/m/0dbvp",False,True
1405635,afxFjvTVceU,30.0,40.0,/m/09x0r,False,True
435455,7GPSVr0EjV8,480.0,490.0,"/m/09x0r,/t/dd00125",False,True
262450,3XPy8Vv6y1Q,30.0,40.0,/m/09x0r,False,True
1239214,VjkCenaESpk,25.0,35.0,/m/09x0r,False,True
306727,4OpNuQzqemI,30.0,40.0,/m/09x0r,False,True
321401,4hKKQtnZ9u0,30.0,40.0,/m/09x0r,False,True
1736557,nOnEweemv20,80.0,90.0,"/m/04rlf,/m/09x0r",False,True
951340,M1VtdYrNhp4,30.0,40.0,/m/09x0r,False,True
1594260,hldYtX4kd1w,30.0,35.0,"/m/04rlf,/m/09x0r",False,True
1450355,cLOgwRkRVl8,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1877691,tAt1nuzZhKA,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
103020,0fdfD_92Hfo,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1574461,h-3RfhEEhwo,30.0,40.0,"/m/07qcpgn,/m/09x0r",False,True
958418,MG7Qoko4eSU,30.0,40.0,/m/09x0r,False,True
188396,2AIv4krGnK4,30.0,40.0,/m/09x0r,False,True
205571,2U6as8c6-x0,270.0,280.0,"/m/09x0r,/m/0ytgt",False,True
123465,11BkTvdre48,30.0,40.0,/m/09x0r,False,True
15427,-EcMYw9YGmw,30.0,40.0,"/m/02qldy,/m/04rlf,/m/05zppz,/m/09x0r",False,True
27372,-Qh7l9vsCbM,30.0,40.0,/m/09x0r,False,True
709383,ERs1zEkKUDE,30.0,40.0,"/m/07rjwbb,/m/09x0r",False,True
1903745,uG0k2LNoUbM,110.0,120.0,"/m/015p6,/m/09x0r",False,True
2012078,yktFGB4vCbc,10.0,20.0,"/m/07yv9,/m/09x0r,/m/0k4j",False,True
1609423,iMaHr3vzsxc,230.0,240.0,"/m/09x0r,/t/dd00125",False,True
1058098,PWZMX9VIMRI,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1136334,S9Ny2aPjRAk,140.0,150.0,"/m/04rlf,/m/09x0r",False,True
1901367,u9Sxhy0qHt0,30.0,40.0,/m/09x0r,False,True
87318,0Pl8ja9Pyso,80.0,90.0,"/m/019jd,/m/07yv9,/m/09x0r",False,True
472440,8ADT-11dP6s,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1921447,uzxCYdo2CWY,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
716398,EeETDHifvn4,30.0,40.0,/m/09x0r,False,True
1178455,TajeliXPPFk,110.0,120.0,"/m/09x0r,/t/dd00125",False,True
1082549,QKmDtwffvZk,30.0,40.0,"/m/015p6,/m/04rlf,/m/09x0r,/m/0jbk",False,True
505093,8zu-Vzjnnmk,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
374435,5qQZfMOknC8,30.0,40.0,/m/09x0r,False,True
485657,8VOrdxZHwL4,50.0,60.0,"/m/03kmc9,/m/09x0r",False,True
111394,0ovwOQ1CHuk,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
217989,2hg6ENgytQg,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1149137,SaPrYrAaTCM,14.0,24.0,/m/09x0r,False,True
1824310,qyuV1gQeLhE,28.0,38.0,/m/09x0r,False,True
990381,NISR_9fBBUc,40.0,50.0,"/m/09x0r,/t/dd00129",False,True
533417,9i_dA4kkaUE,30.0,40.0,/m/09x0r,False,True
383063,61ds5nO3K74,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
318341,4d4kExRR0KY,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1144982,SSLNy0HazCE,0.0,8.0,/m/09x0r,False,True
1250334,W7SM7fviW_w,120.0,130.0,"/m/01kcd,/m/04rlf,/m/04szw,/m/07gql,/m/09x0r",False,True
706694,EMht8kbvntE,70.0,80.0,"/m/04rlf,/m/09x0r",False,True
820043,Hq50msVNbB0,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1322654,YfbqPYbH8wk,30.0,40.0,/m/09x0r,False,True
40633,-dLht5MZR7E,80.0,90.0,"/m/04rlf,/m/09x0r",False,True
180518,21AEVV-kboo,400.0,410.0,"/m/04rlf,/m/09x0r",False,True
188631,2AaSLQWiUAE,30.0,40.0,/m/09x0r,False,True
1472399,dADZzVGkZyM,0.0,10.0,/m/09x0r,False,True
1466291,cwmwD5Uje50,30.0,40.0,/m/09x0r,False,True
1289006,XU_dxNFXH7U,10.0,20.0,"/m/01b_21,/m/09x0r,/m/0ytgt",False,True
623976,Byv0zxDr-4M,540.0,550.0,"/m/09x0r,/t/dd00125",False,True
1599656,hzAHxp_LEgU,30.0,40.0,/m/09x0r,False,True
1554407,gDWa_UlVvtI,30.0,40.0,/m/09x0r,False,True
1437102,bqii2T4zlzw,30.0,40.0,/m/09x0r,False,True
1952154,wGhXX8yVi1c,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
401687,6T9rQkvSb3E,30.0,40.0,/m/09x0r,False,True
1256804,WM68n2vCHiE,340.0,350.0,"/m/03qc9zr,/m/09x0r",False,True
542880,9y9Pdg3kxkA,30.0,40.0,"/m/03k3r,/m/07rv9rh,/m/09x0r,/m/0jbk",False,True
1403159,aaLUdyUZTq8,12.0,22.0,/m/09x0r,False,True
1126786,RptTAx0hoFc,30.0,40.0,"/m/09x0r,/m/0jbk,/t/dd00129",False,True
1545033,frvSoWYKYB8,30.0,40.0,/m/09x0r,False,True
1903893,uGMed45J48w,30.0,40.0,"/m/04rlf,/m/09x0r,/m/0brhx",False,True
205746,2UJuc8iTV3w,30.0,40.0,"/m/09x0r,/t/dd00129",False,True
280008,3s1zeEUfhD0,27.0,37.0,"/m/04rlf,/m/09x0r",False,True
1603112,i6rLD9-oyN4,80.0,90.0,"/m/04rlf,/m/07yv9,/m/09x0r,/m/0k4j,/m/0ltv",False,True
419795,6tUH7Fnolzw,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1577458,h6dUQKc54Y8,330.0,340.0,"/m/01jt3m,/m/09x0r,/t/dd00125",False,True
298037,4DV9PLOdYwM,30.0,40.0,/m/09x0r,False,True
1514224,eiCM_zEHPPM,9.0,19.0,"/m/04rlf,/m/09x0r",False,True
197087,2KKXP0uj9uw,340.0,350.0,"/m/04rlf,/m/09x0r",False,True
1922464,v1fhmsRKfgA,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
436604,7I8ORJb1Gqc,160.0,170.0,"/m/04rlf,/m/09x0r,/t/dd00125",False,True
671646,DKkLAEQ5aS8,22.0,32.0,"/m/04rlf,/m/09x0r",False,True
265397,3a0k6h3I4Vw,27.0,37.0,/m/09x0r,False,True
1360104,_09K8pcwNLY,190.0,200.0,/m/09x0r,False,True
1946038,w0mgGFwkqYc,30.0,40.0,/m/09x0r,False,True
277458,3or3zL2QGiA,30.0,40.0,/m/09x0r,False,True
572134,AdgwBCYbgrM,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
672957,DN9g1bcSH_k,30.0,40.0,/m/09x0r,False,True
1568002,gk1GHAo4lLk,310.0,320.0,"/m/04rlf,/m/09x0r,/t/dd00125",False,True
257285,3RAlAj1b3sk,30.0,40.0,/m/09x0r,False,True
381503,6-TDJi-O7dk,23.0,33.0,"/m/09x0r,/t/dd00004",False,True
511052,98ZMOYrg2tE,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
989681,NH3k8SOWeVE,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1003545,Nibr_CKDurA,30.0,40.0,"/m/02rlv9,/m/07yv9,/m/09x0r",False,True
1009463,Nv2TlOoBjB8,12.0,22.0,/m/09x0r,False,True
740141,FNRAMxwlS6c,30.0,40.0,/m/09x0r,False,True
114496,0sNHl7RoSwc,10.0,20.0,"/m/07yv9,/m/09x0r",False,True
1309149,YCQgxDNBzMg,340.0,350.0,/m/09x0r,False,True
1208587,Uf9cG6_ipHg,0.0,10.0,"/m/01j3sz,/m/07ryjzk,/m/09x0r,/t/dd00128",False,True
168365,1oQ64IP3RE0,80.0,90.0,/m/09x0r,False,True
459483,7qSWWjX6AeM,30.0,40.0,/m/09x0r,False,True
344353,5BT9aSCsuCo,150.0,160.0,"/m/09x0r,/t/dd00125",False,True
1132817,S1qKSCPCHN4,30.0,40.0,"/m/03vt0,/m/09x0r",False,True
915411,Ks99T--3Dq8,26.0,36.0,/m/09x0r,False,True
1621586,ipyhe7Oo_Ys,30.0,40.0,"/m/04rlf,/m/09x0r,/t/dd00128",False,True
1096254,QnjyEqjroH4,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1963524,wjSL-dsmSOQ,30.0,40.0,/m/09x0r,False,True
968549,M_vKwfbxZ-Q,430.0,440.0,"/m/09x0r,/t/dd00126",False,True
157366,1btJJBRBC2A,70.0,80.0,"/m/03_d0,/m/04rlf,/m/09x0r,/m/0l156b",False,True
75121,0Ci0LtxMgFg,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1272750,WupvsCIjVS4,16.0,26.0,"/m/06h7j,/m/09x0r,/t/dd00127,/t/dd00129",False,True
1039392,OtxhrvsZrXA,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
972337,MhmUHlZQE88,20.0,30.0,/m/09x0r,False,True
1163796,T5KhqPYXXq8,110.0,120.0,"/m/09x0r,/t/dd00125",False,True
64788,01pD7C6PTYI,460.0,470.0,/m/09x0r,False,True
1942096,vrGfLpvFJLk,430.0,440.0,"/m/09x0r,/t/dd00125",False,True
1437843,bsQIhOB4MGA,30.0,40.0,/m/09x0r,False,True
1119140,R_LMjvJMKYo,30.0,40.0,/m/09x0r,False,True
1322019,Ye9uGJyYDqE,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
552670,AC7vgcRaRyY,17.0,27.0,/m/09x0r,False,True
659546,Cz76BrU_hQg,30.0,40.0,"/m/03k3r,/m/07rv9rh,/m/09x0r",False,True
208148,2X6dZl6FAIU,550.0,560.0,/m/09x0r,False,True
1358361,ZxCINXybRKU,30.0,40.0,/m/09x0r,False,True
737544,FIA_spXFCw8,30.0,40.0,/m/09x0r,False,True
429735,77azW6Ffb-A,30.0,40.0,/m/09x0r,False,True
200705,2O_sNnApwbc,30.0,40.0,"/m/07pbtc8,/m/09x0r",False,True
140138,1JXJtV2c_Ss,30.0,40.0,/m/09x0r,False,True
1248287,W2mbvlekwTI,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
562914,AQ_5pZy6QJE,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
51528,-oyGMPANWNI,30.0,40.0,"/m/09x0r,/m/0ytgt",False,True
1250433,W7gFWk1MOhE,30.0,40.0,/m/09x0r,False,True
1850193,s2k4ns7WVWk,0.0,10.0,"/m/09x0r,/m/0j2kx",False,True
1040831,Ox0mXYr_x2I,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
441776,7Q5axHqqhfg,20.0,30.0,"/m/03qtwd,/m/04rlf",False,True
1828983,rARp0q_7X70,40.0,50.0,"/m/04rlf,/m/09x0r,/t/dd00125",False,True
298388,4DvaArMSK7Y,30.0,40.0,/m/09x0r,False,True
1559336,gPf_tpLt_ys,0.0,6.0,/m/09x0r,False,True
471175,88BhbUcficc,30.0,40.0,/m/09x0r,False,True
747855,FbfIUOBZqJU,21.0,31.0,/m/09x0r,False,True
474718,8DskE75Wzuw,30.0,40.0,"/m/04rlf,/m/04szw,/m/07y_7,/m/09x0r",False,True
1233861,VYaBgEB9I7k,30.0,40.0,/m/09x0r,False,True
525519,9WRCYNZEHe0,30.0,40.0,/m/09x0r,False,True
1549046,g0RWRrIbq9Y,10.0,20.0,"/m/0195fx,/m/07jdr,/m/07yv9,/m/0912c9,/m/09x0r",False,True
1379028,_hY_dgBmOhg,590.0,600.0,"/m/04rlf,/m/09x0r,/t/dd00121,/t/dd00129",False,True
1881480,tKhlt4gAF18,10.0,20.0,"/m/02x984l,/m/09x0r,/t/dd00125",False,True
1311552,YHih9JSp8c4,30.0,40.0,"/m/07yv9,/m/09x0r,/t/dd00126",False,True
1662382,kSWjn8WotE8,30.0,40.0,/m/09x0r,False,True
1134729,S5xhIjfTzoY,29.0,39.0,/m/09x0r,False,True
1350380,Zewt6JfDKjk,350.0,360.0,/m/09x0r,False,True
83825,0M-hPUiNVks,20.0,30.0,"/m/02zsn,/m/09x0r",False,True
692614,DwknEYDByF8,120.0,130.0,"/m/04rlf,/m/09x0r,/m/0g6b5",False,True
1329949,YwKaZq8Mp6M,10.0,20.0,/m/09x0r,False,True
1297635,Xn7N38ZwG4A,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1915909,ul7YJ2Evyz0,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1874349,t25fAJKEM6c,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
149068,1TTVz_UY5P4,30.0,40.0,/m/09x0r,False,True
1646237,jop4oebGMa4,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1970101,x-zCF9ahfRU,11.0,21.0,/m/09x0r,False,True
1957564,wUilq-LjM6s,410.0,420.0,"/m/09x0r,/t/dd00125",False,True
1322606,YfV8b0mtjmc,30.0,40.0,"/m/09x0r,/t/dd00125",False,True
1259970,WT1G0v0ZxFg,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
746367,FZcU-d6UA68,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
16802,-G0Z7d-BI6U,310.0,320.0,"/m/01j3sz,/m/09x0r",False,True
1599626,hz5lQNrF_OU,30.0,40.0,"/m/04rlf,/m/07pggtn,/m/09x0r",False,True
1092909,QgIBZ7V1cag,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
196330,2JTx-ARJ6Rw,30.0,40.0,/m/09x0r,False,True
1813156,qWVs_crL0-M,7.0,17.0,"/m/019jd,/m/056ks2,/m/07yv9,/m/09x0r",False,True
1140643,SIhdkKQN-24,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1926538,vCa_5PBm8po,90.0,100.0,"/m/04rlf,/m/09x0r",False,True
482424,8QFkTvc8rio,90.0,100.0,"/m/09x0r,/t/dd00125",False,True
893464,K9URNd0hWz8,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1778272,p5gL9HyXcUo,140.0,150.0,"/m/09x0r,/t/dd00125",False,True
1949951,wB1tJzOA7vs,90.0,100.0,/m/09x0r,False,True
833159,IFN_USnWNoo,30.0,40.0,/m/09x0r,False,True
1209852,UhyHiBAKKqA,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1365403,_CcC3u9soWY,30.0,40.0,"/m/07qlf79,/m/09x0r",False,True
538094,9qPG2flMB3c,30.0,40.0,/m/09x0r,False,True
713404,EZSbFW2Z7tk,70.0,80.0,"/m/04rlf,/m/07k1x,/m/09x0r",False,True
773689,GPKOCOcZRWU,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1762037,oQqS9RIu2f0,80.0,90.0,"/m/04rlf,/m/05zppz,/m/09x0r",False,True
63575,00XKu5cEn1E,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1159525,Swt16ivKnrA,30.0,40.0,/m/09x0r,False,True
896065,KEuejEMcsp8,22.0,32.0,"/m/04rlf,/m/09x0r",False,True
1111847,RKT42R6JwtU,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1803121,q6ZJAjUnx9c,30.0,40.0,"/m/04rlf,/m/07rwj3x,/m/09x0r",False,True
2008181,yaPvEOu6P_o,200.0,210.0,/m/09x0r,False,True
1878468,tCt7i86M8OM,10.0,20.0,"/m/018j2,/m/0342h,/m/04rlf,/m/04rzd,/m/04szw,/m/09x0r,/m/0fx80y",False,True
705125,EJdckJ1XZNA,30.0,40.0,/m/09x0r,False,True
1448921,cHp2JloEBBs,30.0,40.0,/m/09x0r,False,True
843887,I_n3j93_Ku4,40.0,50.0,/m/09x0r,False,True
1386598,_zKZFlpamIg,230.0,240.0,/m/09x0r,False,True
1419624,bBsj23hYlrQ,5.0,15.0,/m/09x0r,False,True
1200479,UNr8u1OQsPQ,150.0,160.0,"/m/04rlf,/m/09x0r,/t/dd00127",False,True
1714198,mVV39axhrGA,90.0,100.0,"/m/05zppz,/m/09x0r,/m/0ytgt",False,True
1723301,mrUZJ_uVTU0,540.0,550.0,"/m/09x0r,/t/dd00125",False,True
942704,Lkjfpo5-nsU,0.0,10.0,"/m/09x0r,/t/dd00125",False,True
1228288,VMCeeB8oiq8,30.0,40.0,/m/09x0r,False,True
545972,A29cUHopGL4,240.0,250.0,/m/09x0r,False,True
164309,1jfSCLwB9c4,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1507011,eS3xiVhkNJU,30.0,40.0,/m/09x0r,False,True
894638,KBw4JnxIcf4,50.0,60.0,/m/09x0r,False,True
1620566,inKX1t041RA,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
2024693,zHP0rJfRl98,140.0,150.0,"/m/02zsn,/m/04rlf,/m/09x0r",False,True
1004140,NjwXUAiqZzE,1.0,11.0,"/m/04rlf,/m/09x0r",False,True
1181122,TgtROHongn0,0.0,10.0,/m/09x0r,False,True
410861,6g7GdrZoNhA,10.0,20.0,"/m/04rlf,/m/09x0r",False,True
1491932,dt7ruRPgLr8,0.0,10.0,"/m/09x0r,/t/dd00125",False,True
674598,DQDrbFoiAog,30.0,40.0,/m/09x0r,False,True
1689732,lXUoRgJJf3E,80.0,90.0,"/m/01m4t,/m/04rlf,/m/09x0r,/t/dd00125",False,True
3258,-2JlEEBtaQw,130.0,140.0,"/m/09x0r,/t/dd00126",False,True
1974319,xAqXu5nFTpQ,400.0,410.0,"/m/09x0r,/t/dd00128",False,True
1292942,XcTm09osVIA,190.0,200.0,"/m/02rtxlg,/m/04rlf,/m/09x0r",False,True
1674275,kvSUsy85PiM,30.0,40.0,/m/09x0r,False,True
158713,1dLK6pYEiDA,30.0,40.0,"/m/09x0r,/t/dd00092",False,True
366309,5eiH7OyXHWA,30.0,40.0,"/m/04rlf,/m/06h7j,/m/09x0r,/t/dd00129",False,True
1887241,t_DKzGzkDAg,30.0,40.0,/m/09x0r,False,True
1432493,bfQf75QOFdk,30.0,40.0,"/m/04rlf,/m/09x0r,/m/0l14md",False,True
1602500,i5JWhXnLizE,410.0,420.0,/m/09x0r,False,True
1657488,kGBzhgIXMc0,40.0,50.0,"/m/04_sv,/m/07yv9,/m/09x0r",False,True
791106,GwtqYTAwHkc,100.0,110.0,/m/09x0r,False,True
1178017,T_oI64mg2OM,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1034640,OjoBEGEyZ_U,30.0,40.0,/m/09x0r,False,True
1912263,ubWXkV5slK0,40.0,50.0,"/m/01s0ps,/m/0342h,/m/04rlf,/m/04szw,/m/05148p4,/m/05r5c,/m/09x0r",False,True
1733418,nGkkzzvfFHA,290.0,300.0,"/m/03qtwd,/m/04rlf",False,True
1007460,Nqkb6wjsC4c,30.0,40.0,/m/09x0r,False,True
361652,5Z5tsyrVPmQ,100.0,110.0,"/m/04rlf,/m/09x0r",False,True
1421301,bFl9BJJhno4,20.0,30.0,/m/09x0r,False,True
159405,1e1xW82nrIQ,24.0,34.0,/m/09x0r,False,True
1625555,izwcDPvB6cQ,0.0,10.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/09x0r,/m/0jbk",False,True
1521436,ez_loOviBHs,30.0,40.0,/m/09x0r,False,True
641287,CSkczni-ixU,160.0,170.0,"/m/09x0r,/t/dd00125",False,True
1054523,POsnUgQBdxY,9.0,19.0,"/m/04rlf,/m/09x0r",False,True
626665,C2din0-ev00,110.0,120.0,"/m/01j3sz,/m/09x0r",False,True
618630,BpWCNYZQzUo,100.0,110.0,"/m/09x0r,/t/dd00125",False,True
1122138,RfqkLhmqJ6g,30.0,40.0,/m/09x0r,False,True
1040508,OwLxYOVjg8s,150.0,160.0,"/m/07pbtc8,/m/09x0r",False,True
224275,2oxWXNFHSpI,30.0,40.0,"/m/04rlf,/m/06bz3,/m/09x0r",False,True
1698445,lsinggTNPuw,50.0,60.0,/m/09x0r,False,True
34198,-XoPSeDbP_k,510.0,520.0,"/m/04rlf,/m/09x0r",False,True
1192929,U6XHylfLsiQ,10.0,20.0,"/m/03m5k,/m/04rlf,/m/04szw,/m/09x0r",False,True
800280,HE-VirrKDfA,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1276820,X2qNebQ82dg,30.0,40.0,/m/09x0r,False,True
1810755,qQKpuEcbfmY,30.0,40.0,/m/09x0r,False,True
1815042,qaZZ-ge0QjU,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
696146,E2X3fKknEgc,80.0,90.0,"/m/034srq,/m/09x0r",False,True
523820,9T_Em2dOQN0,30.0,40.0,"/m/019jd,/m/02rlv9,/m/07yv9,/m/09x0r",False,True
1155657,SoV6G03-pto,30.0,40.0,"/m/015p6,/m/07r_25d,/m/09x0r,/m/0jbk",False,True
1385568,_ws6JI4-3Sw,250.0,260.0,"/m/04rlf,/m/09x0r,/m/0m0jc",False,True
242716,39_HIa12hzA,30.0,40.0,/m/09x0r,False,True
1633694,jJf53_UEsTo,30.0,40.0,"/m/09x0r,/t/dd00129",False,True
792674,Gzvkj7p31_s,30.0,40.0,/m/09x0r,False,True
1025641,ORsl59dYsaM,30.0,40.0,/m/09x0r,False,True
49461,-mmaz2L5IJ0,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
251002,3JdIwpkU7DU,30.0,40.0,/m/09x0r,False,True
321763,4hoZHpL38po,30.0,40.0,"/m/02qldy,/m/05zppz,/m/09x0r",False,True
1779359,p8U-OmVDEOc,16.0,26.0,"/m/07qcpgn,/m/09x0r,/m/0l14md",False,True
727989,F-UOEJGW_XY,30.0,40.0,/m/09x0r,False,True
1076875,Q8m4Kilo6dY,30.0,40.0,/m/09x0r,False,True
527769,9_6iXUy3rwU,60.0,70.0,"/m/07yv9,/m/09x0r,/t/dd00128",False,True
947158,Lu0WOEyAR6I,0.0,10.0,"/m/04rlf,/m/09x0r,/t/dd00126",False,True
593028,B9uXKZ0_NCI,30.0,40.0,/m/09x0r,False,True
502227,8vCcApcPko4,30.0,40.0,"/m/03qtwd,/m/04rlf",False,True
1096302,QnoOufm47Gk,60.0,70.0,"/m/012f08,/m/07yv9,/m/09x0r,/m/0k4j",False,True
1971539,x3cQkdijR4s,140.0,150.0,"/m/04rlf,/m/09x0r",False,True
746998,F_yo3FnH6DM,30.0,40.0,/m/09x0r,False,True
1847847,rx_DtWEGb4o,30.0,40.0,/m/09x0r,False,True
581966,At0KOsYLpMw,30.0,40.0,/m/09x0r,False,True
354378,5P89GU0PysI,130.0,140.0,"/m/02lkt,/m/04rlf,/m/09x0r",False,True
181113,21q1fHkZ-qE,30.0,40.0,/m/09x0r,False,True
148968,1TMX6EmDMB4,30.0,40.0,/m/09x0r,False,True
1649478,jwyvpPt3B9s,410.0,420.0,"/m/09x0r,/t/dd00125",False,True
552994,ACar5k9ZCA4,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
437408,7JMowwDwLCU,30.0,40.0,"/m/02rtxlg,/m/09x0r",False,True
377640,5uuGO8YIoXo,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
399335,6PbVw-QIXas,30.0,40.0,/m/09x0r,False,True
1651107,k0BTEx8dkvo,310.0,320.0,"/m/01h8n0,/m/09x0r",False,True
1115440,RSBnj5qUrI8,260.0,270.0,"/m/02rr_,/m/0342h,/m/04rlf,/m/04szw,/m/09x0r,/m/0fx80y",False,True
152783,1XgvbqMmOjU,120.0,130.0,"/m/07rknqz,/m/07yv9,/m/09x0r,/m/0ltv",False,True
1449030,cI6kZkMHpns,110.0,120.0,"/m/07yv9,/m/09x0r,/m/0k4j,/t/dd00128",False,True
1398197,aPdgkUwiiwA,60.0,70.0,"/m/04rlf,/m/09x0r",False,True
1066010,Pmd0ekUboFc,380.0,390.0,/m/09x0r,False,True
1125283,Rmby5gh_eZQ,30.0,40.0,"/m/06h7j,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00129",False,True
336032,50CoEcQk73o,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1665348,kZwgW6aAOL0,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1281155,XCdAi4dx1nI,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1995255,y2yjNuz-L3M,310.0,320.0,"/m/04rlf,/m/09x0r,/t/dd00129",False,True
344603,5BnlxNCan04,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
1711664,mP6iVopt9IQ,30.0,40.0,"/m/07qjznl,/m/09x0r",False,True
1402053,aYjMI2glVkI,30.0,40.0,/m/09x0r,False,True
1647327,jrY0SQQMBNI,260.0,270.0,/m/09x0r,False,True
1356656,ZtJu9_lMavE,30.0,40.0,"/m/04rlf,/m/09x0r",False,True
932215,LPxHgFX3gmo,480.0,490.0,"/m/09x0r,/t/dd00125",False,True
982662,N2CVigrCQM0,270.0,280.0,"/m/07r660_,/m/09x0r,/t/dd00126",False,True
1074377,Q3TZBeIIbQw,30.0,40.0,/m/09x0r,False,True
1554914,gEi1i8twJIc,30.0,40.0,"/m/04rlf,/m/09x0r,/m/0_1c",False,True
1340772,ZJyYR6r7WiQ,570.0,580.0,/m/09x0r,False,True
1596502,hrJsdE6tUNk,350.0,360.0,"/m/04rlf,/m/07s8j8t,/m/09x0r",False,True
823337,HwZK27skyqY,10.0,20.0,"/m/04zjc,/m/09x0r",False,True
1401315,aWyY9i8zp7Y,30.0,40.0,/m/09x0r,False,True
